image_name,fold,split
R22-205 IgG_glomerulo_002.png,2,train
R22-205 IgG_glomerulo_001.png,2,train
R22-205 IgG_glomerulo_004.png,2,train
R22-205 IgA_glomerulo_005.png,2,train
R22-205 IgA_glomerulo_001.png,2,train
R22-205 IgA_glomerulo_002.png,2,train
R22-205 IgA_glomerulo_003.png,2,train
R22-205 IgA_glomerulo_004.png,2,train
R22-205 C1q_glomerulo_002.png,2,train
R22-205 C1q_glomerulo_004.png,2,train
R22-205 C1q_glomerulo_003.png,2,train
R22-205 C1q_glomerulo_001.png,2,train
R22-205 C3_glomerulo_005.png,2,train
R22-205 C3_glomerulo_004.png,2,train
R22-205 C3_glomerulo_002.png,2,train
R22-205 C3_glomerulo_003.png,2,train
R22-205 C3_glomerulo_001.png,2,train
R22-205 C3_glomerulo_006.png,2,train
R22-106 IgG_glomerulo_003.png,2,train
R22-106 IgG_glomerulo_006.png,2,train
R22-106 IgG_glomerulo_005.png,2,train
R22-106 IgG_glomerulo_001.png,2,train
R22-106 IgG_glomerulo_002.png,2,train
R22-106 IgG_glomerulo_004.png,2,train
R24_27_2A1_IgA-FITC_glomerulo_002.png,2,train
R24_27_2A1_IgA-FITC_glomerulo_004.png,2,train
R24_27_2A1_IgA-FITC_glomerulo_003.png,2,train
R24_27_2A1_IgA-FITC_glomerulo_001.png,2,train
R24_27_2A1_IgM-FITC_glomerulo_002.png,2,train
R24_27_2A1_IgM-FITC_glomerulo_001.png,2,train
R24_27_2A1_IgM-FITC_glomerulo_003.png,2,train
R24_27_2A1_IgG-FITC_glomerulo_004.png,2,train
R24_27_2A1_IgG-FITC_glomerulo_001.png,2,train
R24_27_2A1_IgG-FITC_glomerulo_003.png,2,train
R24_27_2A1_IgG-FITC_glomerulo_002.png,2,train
R24_27_2A1_C1q-FITC_glomerulo_004.png,2,train
R24_27_2A1_C1q-FITC_glomerulo_002.png,2,train
R24_27_2A1_C1q-FITC_glomerulo_003.png,2,train
R24_27_2A1_C1q-FITC_glomerulo_001.png,2,train
R22-172 IgG_glomerulo_001.png,2,train
R22-172 IgG_glomerulo_003.png,2,train
R22-172 IgG_glomerulo_004.png,2,train
R22-172 IgG_glomerulo_005.png,2,train
R22-172 IgG_glomerulo_002.png,2,train
R22-172 IgG_glomerulo_006.png,2,train
R22-172 IgG_glomerulo_007.png,2,train
R23_236_1A1_C3-FITC_glomerulo_002.png,2,train
R23_236_1A1_C3-FITC_glomerulo_005.png,2,train
R23_236_1A1_C3-FITC_glomerulo_006.png,2,train
R23_236_1A1_C3-FITC_glomerulo_007.png,2,train
R23_236_1A1_C3-FITC_glomerulo_004.png,2,train
R23_236_1A1_C3-FITC_glomerulo_008.png,2,train
R23_236_1A1_C3-FITC_glomerulo_001.png,2,train
R23_236_1A1_C3-FITC_glomerulo_003.png,2,train
R22-168 C3_glomerulo_003.png,2,train
R22-168 C3_glomerulo_006.png,2,train
R22-168 C3_glomerulo_007.png,2,train
R22-168 C3_glomerulo_004.png,2,train
R22-168 C3_glomerulo_008.png,2,train
R22-168 C3_glomerulo_005.png,2,train
R22-168 C3_glomerulo_001.png,2,train
R22-168 C3_glomerulo_002.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_010.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_003.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_009.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_001.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_011.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_007.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_006.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_004.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_002.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_008.png,2,train
R23_203_1A1_IgG_IND-FITC_glomerulo_005.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_015.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_009.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_005.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_014.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_004.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_010.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_007.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_003.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_013.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_006.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_001.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_002.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_011.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_012.png,2,train
R23_242_2A1_LAMBDA-FITC_glomerulo_008.png,2,train
R23_242_2A1_IgM-FITC_glomerulo_001.png,2,train
R23_242_2A1_IgM-FITC_glomerulo_005.png,2,train
R23_242_2A1_IgM-FITC_glomerulo_004.png,2,train
R23_242_2A1_IgM-FITC_glomerulo_002.png,2,train
R23_242_2A1_IgM-FITC_glomerulo_006.png,2,train
R23_242_2A1_IgM-FITC_glomerulo_007.png,2,train
R23_242_2A1_IgM-FITC_glomerulo_003.png,2,train
R23_242_2A1_C3-FITC_glomerulo_010.png,2,train
R23_242_2A1_C3-FITC_glomerulo_005.png,2,train
R23_242_2A1_C3-FITC_glomerulo_008.png,2,train
R23_242_2A1_C3-FITC_glomerulo_007.png,2,train
R23_242_2A1_C3-FITC_glomerulo_004.png,2,train
R23_242_2A1_C3-FITC_glomerulo_009.png,2,train
R23_242_2A1_C3-FITC_glomerulo_006.png,2,train
R23_242_2A1_C3-FITC_glomerulo_001.png,2,train
R23_242_2A1_C3-FITC_glomerulo_002.png,2,train
R23_242_2A1_C3-FITC_glomerulo_003.png,2,train
R23_242_2A1_C1q-FITC_glomerulo_003.png,2,train
R23_242_2A1_C1q-FITC_glomerulo_007.png,2,train
R23_242_2A1_C1q-FITC_glomerulo_004.png,2,train
R23_242_2A1_C1q-FITC_glomerulo_005.png,2,train
R23_242_2A1_C1q-FITC_glomerulo_006.png,2,train
R23_242_2A1_C1q-FITC_glomerulo_001.png,2,train
R23_242_2A1_C1q-FITC_glomerulo_002.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_005.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_003.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_006.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_002.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_011.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_010.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_009.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_008.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_007.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_004.png,2,train
R23_242_2A1_KAPPA-FITC_glomerulo_001.png,2,train
R24_32_1A1_C1Q-FITC_glomerulo_006.png,2,train
R24_32_1A1_C1Q-FITC_glomerulo_001.png,2,train
R24_32_1A1_C1Q-FITC_glomerulo_005.png,2,train
R24_32_1A1_C1Q-FITC_glomerulo_004.png,2,train
R24_32_1A1_C1Q-FITC_glomerulo_002.png,2,train
R24_32_1A1_C1Q-FITC_glomerulo_003.png,2,train
R23_250_2A1_IgG-FITC_glomerulo_002.png,2,train
R23_250_2A1_IgG-FITC_glomerulo_001.png,2,train
R23_250_2A1_C3-FITC_glomerulo_001.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_020.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_007.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_012.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_017.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_013.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_002.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_001.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_009.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_008.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_019.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_011.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_016.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_006.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_014.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_010.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_021.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_015.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_005.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_018.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_003.png,2,train
R24_03_1A1_C1Q-FITC_glomerulo_004.png,2,train
R24_03_1A1_IGA-FITC_glomerulo_003.png,2,train
R24_03_1A1_IGA-FITC_glomerulo_005.png,2,train
R24_03_1A1_IGA-FITC_glomerulo_002.png,2,train
R24_03_1A1_IGA-FITC_glomerulo_001.png,2,train
R24_03_1A1_IGA-FITC_glomerulo_004.png,2,train
R24_03_1A1_C3-FITC_glomerulo_001.png,2,train
R24_03_1A1_C3-FITC_glomerulo_002.png,2,train
R22-90 C3_glomerulo_003.png,2,train
R22-90 C3_glomerulo_001.png,2,train
R22-90 C3_glomerulo_006.png,2,train
R22-90 C3_glomerulo_004.png,2,train
R22-90 C3_glomerulo_009.png,2,train
R22-90 C3_glomerulo_007.png,2,train
R22-90 C3_glomerulo_005.png,2,train
R22-90 C3_glomerulo_008.png,2,train
R22-90 C3_glomerulo_010.png,2,train
R22-90 C3_glomerulo_002.png,2,train
R22-90 IgG_glomerulo_007.png,2,train
R22-90 IgG_glomerulo_004.png,2,train
R22-90 IgG_glomerulo_005.png,2,train
R22-90 IgG_glomerulo_009.png,2,train
R22-90 IgG_glomerulo_008.png,2,train
R22-90 IgG_glomerulo_006.png,2,train
R22-90 IgG_glomerulo_001.png,2,train
R22-90 IgG_glomerulo_003.png,2,train
R22-90 IgG_glomerulo_002.png,2,train
R22-162 IgA_glomerulo_001.png,2,train
R22-157 C3_glomerulo_004.png,2,train
R22-157 C3_glomerulo_001.png,2,train
R22-157 C3_glomerulo_003.png,2,train
R22-157 C3_glomerulo_002.png,2,train
R22-157 IgA_glomerulo_006.png,2,train
R22-157 IgA_glomerulo_004.png,2,train
R22-157 IgA_glomerulo_005.png,2,train
R22-157 IgA_glomerulo_001.png,2,train
R22-157 IgA_glomerulo_002.png,2,train
R22-157 IgA_glomerulo_003.png,2,train
R23_222_1A1_IgG-FITC_glomerulo_001.png,2,train
R23_222_1A1_IgG-FITC_glomerulo_002.png,2,train
R23_222_1A1_C1q-FITC_glomerulo_001.png,2,train
R23_222_1A1_C1q-FITC_glomerulo_004.png,2,train
R23_222_1A1_C1q-FITC_glomerulo_003.png,2,train
R23_222_1A1_C1q-FITC_glomerulo_002.png,2,train
R23_222_1A1_C1q-FITC_glomerulo_006.png,2,train
R23_222_1A1_C1q-FITC_glomerulo_005.png,2,train
R23_284_1A1_IGG-FITC_glomerulo_001.png,2,train
R23_284_1A1_IGG-FITC_glomerulo_002.png,2,train
R23_284_1A1_IGG-FITC_glomerulo_003.png,2,train
R22-170 IgG_glomerulo_001.png,2,train
R22-170 IgG_glomerulo_002.png,2,train
R23_195_2A1_IgA-FITC_glomerulo_001.png,2,train
R23_195_2A1_IgA-FITC_glomerulo_003.png,2,train
R23_195_2A1_IgA-FITC_glomerulo_002.png,2,train
R23_195_2A1_C1q-FITC_glomerulo_001.png,2,train
R23_195_2A1_IgM-FITC_glomerulo_003.png,2,train
R23_195_2A1_IgM-FITC_glomerulo_002.png,2,train
R23_195_2A1_IgM-FITC_glomerulo_001.png,2,train
R23_267_2A1_IGG-FITC_glomerulo_002.png,2,train
R23_267_2A1_IGG-FITC_glomerulo_001.png,2,train
R23_267_2A1_IGG-FITC_glomerulo_003.png,2,train
R23_267_2A1_IGG-FITC_glomerulo_005.png,2,train
R23_267_2A1_IGG-FITC_glomerulo_004.png,2,train
R22-93 IgA_glomerulo_005.png,2,train
R22-93 IgA_glomerulo_004.png,2,train
R22-93 IgA_glomerulo_002.png,2,train
R22-93 IgA_glomerulo_003.png,2,train
R22-93 IgA_glomerulo_001.png,2,train
R24_25_2A1_LAMBDA-FITC_glomerulo_001.png,2,train
R24_25_2A1_C3-FITC_glomerulo_001.png,2,train
R24_25_2A1_IGA-FITC_glomerulo_001.png,2,train
R24_20_1C5_C3c-FITC_glomerulo_001.png,2,train
R23_281_2A1_IgM-FITC_glomerulo_001.png,2,train
R23_281_2A1_IgM-FITC_glomerulo_005.png,2,train
R23_281_2A1_IgM-FITC_glomerulo_006.png,2,train
R23_281_2A1_IgM-FITC_glomerulo_003.png,2,train
R23_281_2A1_IgM-FITC_glomerulo_002.png,2,train
R23_281_2A1_IgM-FITC_glomerulo_004.png,2,train
R23_281_2A1_IgA-FITC_glomerulo_002.png,2,train
R23_281_2A1_IgA-FITC_glomerulo_001.png,2,train
R23_281_2A1_C3-FITC_glomerulo_002.png,2,train
R23_281_2A1_C3-FITC_glomerulo_005.png,2,train
R23_281_2A1_C3-FITC_glomerulo_004.png,2,train
R23_281_2A1_C3-FITC_glomerulo_003.png,2,train
R23_281_2A1_C3-FITC_glomerulo_001.png,2,train
R23_281_2A1_C1q-FITC_glomerulo_003.png,2,train
R23_281_2A1_C1q-FITC_glomerulo_005.png,2,train
R23_281_2A1_C1q-FITC_glomerulo_001.png,2,train
R23_281_2A1_C1q-FITC_glomerulo_002.png,2,train
R23_281_2A1_C1q-FITC_glomerulo_004.png,2,train
R23_281_2A1_C1q-FITC_glomerulo_006.png,2,train
R23_281_2A1_IGG-FITC_glomerulo_001.png,2,train
R23_281_2A1_IGG-FITC_glomerulo_003.png,2,train
R23_281_2A1_IGG-FITC_glomerulo_004.png,2,train
R23_281_2A1_IGG-FITC_glomerulo_002.png,2,train
R23_255_2A1_C3-FITC_glomerulo_005.png,2,train
R23_255_2A1_C3-FITC_glomerulo_001.png,2,train
R23_255_2A1_C3-FITC_glomerulo_016.png,2,train
R23_255_2A1_C3-FITC_glomerulo_010.png,2,train
R23_255_2A1_C3-FITC_glomerulo_004.png,2,train
R23_255_2A1_C3-FITC_glomerulo_002.png,2,train
R23_255_2A1_C3-FITC_glomerulo_008.png,2,train
R23_255_2A1_C3-FITC_glomerulo_011.png,2,train
R23_255_2A1_C3-FITC_glomerulo_012.png,2,train
R23_255_2A1_C3-FITC_glomerulo_015.png,2,train
R23_255_2A1_C3-FITC_glomerulo_006.png,2,train
R23_255_2A1_C3-FITC_glomerulo_013.png,2,train
R23_255_2A1_C3-FITC_glomerulo_007.png,2,train
R23_255_2A1_C3-FITC_glomerulo_009.png,2,train
R23_255_2A1_C3-FITC_glomerulo_014.png,2,train
R23_255_2A1_C3-FITC_glomerulo_003.png,2,train
R23_199_2A1_IgA-FITC_glomerulo_001.png,2,train
R23_199_2A1_C3-FITC_glomerulo_006.png,2,train
R23_199_2A1_C3-FITC_glomerulo_002.png,2,train
R23_199_2A1_C3-FITC_glomerulo_003.png,2,train
R23_199_2A1_C3-FITC_glomerulo_001.png,2,train
R23_199_2A1_C3-FITC_glomerulo_005.png,2,train
R23_199_2A1_C3-FITC_glomerulo_004.png,2,train
R22-131 IgG_glomerulo_006.png,2,train
R22-131 IgG_glomerulo_005.png,2,train
R22-131 IgG_glomerulo_002.png,2,train
R22-131 IgG_glomerulo_008.png,2,train
R22-131 IgG_glomerulo_010.png,2,train
R22-131 IgG_glomerulo_009.png,2,train
R22-131 IgG_glomerulo_012.png,2,train
R22-131 IgG_glomerulo_001.png,2,train
R22-131 IgG_glomerulo_003.png,2,train
R22-131 IgG_glomerulo_007.png,2,train
R22-131 IgG_glomerulo_011.png,2,train
R22-131 IgG_glomerulo_004.png,2,train
R22-131 C3_glomerulo_009.png,2,train
R22-131 C3_glomerulo_001.png,2,train
R22-131 C3_glomerulo_003.png,2,train
R22-131 C3_glomerulo_002.png,2,train
R22-131 C3_glomerulo_005.png,2,train
R22-131 C3_glomerulo_007.png,2,train
R22-131 C3_glomerulo_006.png,2,train
R22-131 C3_glomerulo_011.png,2,train
R22-131 C3_glomerulo_004.png,2,train
R22-131 C3_glomerulo_008.png,2,train
R22-131 C3_glomerulo_010.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_003.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_005.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_010.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_002.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_009.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_011.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_001.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_006.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_004.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_008.png,2,train
R23_217_1A1_IgG-FITC_glomerulo_007.png,2,train
R24_20_1C2_IgA-FITC_glomerulo_001.png,2,train
R23_262_2A1_C3-FITC_glomerulo_002.png,2,train
R23_262_2A1_C3-FITC_glomerulo_006.png,2,train
R23_262_2A1_C3-FITC_glomerulo_003.png,2,train
R23_262_2A1_C3-FITC_glomerulo_005.png,2,train
R23_262_2A1_C3-FITC_glomerulo_001.png,2,train
R23_262_2A1_C3-FITC_glomerulo_004.png,2,train
R23_262_2A1_IgG-FITC_glomerulo_003.png,2,train
R23_262_2A1_IgG-FITC_glomerulo_004.png,2,train
R23_262_2A1_IgG-FITC_glomerulo_001.png,2,train
R23_262_2A1_IgG-FITC_glomerulo_002.png,2,train
R23_262_2A1_C1q-FITC_glomerulo_004.png,2,train
R23_262_2A1_C1q-FITC_glomerulo_005.png,2,train
R23_262_2A1_C1q-FITC_glomerulo_003.png,2,train
R23_262_2A1_C1q-FITC_glomerulo_006.png,2,train
R23_262_2A1_C1q-FITC_glomerulo_001.png,2,train
R23_262_2A1_C1q-FITC_glomerulo_002.png,2,train
R23_262_2A1_IgA-FITC_glomerulo_003.png,2,train
R23_262_2A1_IgA-FITC_glomerulo_001.png,2,train
R23_262_2A1_IgA-FITC_glomerulo_004.png,2,train
R23_262_2A1_IgA-FITC_glomerulo_002.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_001.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_003.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_006.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_009.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_004.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_002.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_005.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_008.png,2,train
R23_269_1A1_IGG-FITC_glomerulo_007.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_002.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_003.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_004.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_005.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_006.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_007.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_001.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_009.png,2,train
R24_45_2A1_IgG-FITC_glomerulo_008.png,2,train
R24_45_2A1_IgM-FITC_glomerulo_004.png,2,train
R24_45_2A1_IgM-FITC_glomerulo_006.png,2,train
R24_45_2A1_IgM-FITC_glomerulo_003.png,2,train
R24_45_2A1_IgM-FITC_glomerulo_005.png,2,train
R24_45_2A1_IgM-FITC_glomerulo_001.png,2,train
R24_45_2A1_IgM-FITC_glomerulo_002.png,2,train
R24_45_2A1_C3-FITC_glomerulo_005.png,2,train
R24_45_2A1_C3-FITC_glomerulo_006.png,2,train
R24_45_2A1_C3-FITC_glomerulo_003.png,2,train
R24_45_2A1_C3-FITC_glomerulo_004.png,2,train
R24_45_2A1_C3-FITC_glomerulo_002.png,2,train
R24_45_2A1_C3-FITC_glomerulo_001.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_004.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_007.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_002.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_005.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_008.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_006.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_001.png,2,train
R24_45_2A1_IgA-FITC_glomerulo_003.png,2,train
R24_45_2A1_C1q-FITC_glomerulo_004.png,2,train
R24_45_2A1_C1q-FITC_glomerulo_005.png,2,train
R24_45_2A1_C1q-FITC_glomerulo_001.png,2,train
R24_45_2A1_C1q-FITC_glomerulo_002.png,2,train
R24_45_2A1_C1q-FITC_glomerulo_006.png,2,train
R24_45_2A1_C1q-FITC_glomerulo_003.png,2,train
R22-119 IgG_glomerulo_001.png,2,train
R22-119 IgG_glomerulo_002.png,2,train
R22-119 IgG_glomerulo_005.png,2,train
R22-119 IgG_glomerulo_004.png,2,train
R22-119 IgG_glomerulo_006.png,2,train
R22-119 IgG_glomerulo_007.png,2,train
R22-119 IgG_glomerulo_008.png,2,train
R22-119 IgG_glomerulo_003.png,2,train
R22-117 IgG_glomerulo_011.png,2,train
R22-117 IgG_glomerulo_004.png,2,train
R22-117 IgG_glomerulo_012.png,2,train
R22-117 IgG_glomerulo_008.png,2,train
R22-117 IgG_glomerulo_005.png,2,train
R22-117 IgG_glomerulo_010.png,2,train
R22-117 IgG_glomerulo_001.png,2,train
R22-117 IgG_glomerulo_003.png,2,train
R22-117 IgG_glomerulo_007.png,2,train
R22-117 IgG_glomerulo_006.png,2,train
R22-117 IgG_glomerulo_002.png,2,train
R22-117 IgG_glomerulo_009.png,2,train
R22-117 C3_glomerulo_002.png,2,train
R22-117 C3_glomerulo_008.png,2,train
R22-117 C3_glomerulo_011.png,2,train
R22-117 C3_glomerulo_006.png,2,train
R22-117 C3_glomerulo_010.png,2,train
R22-117 C3_glomerulo_001.png,2,train
R22-117 C3_glomerulo_012.png,2,train
R22-117 C3_glomerulo_013.png,2,train
R22-117 C3_glomerulo_005.png,2,train
R22-117 C3_glomerulo_007.png,2,train
R22-117 C3_glomerulo_009.png,2,train
R22-117 C3_glomerulo_004.png,2,train
R22-117 C3_glomerulo_003.png,2,train
R22-117 C1q_glomerulo_012.png,2,train
R22-117 C1q_glomerulo_001.png,2,train
R22-117 C1q_glomerulo_002.png,2,train
R22-117 C1q_glomerulo_005.png,2,train
R22-117 C1q_glomerulo_007.png,2,train
R22-117 C1q_glomerulo_006.png,2,train
R22-117 C1q_glomerulo_011.png,2,train
R22-117 C1q_glomerulo_010.png,2,train
R22-117 C1q_glomerulo_008.png,2,train
R22-117 C1q_glomerulo_004.png,2,train
R22-117 C1q_glomerulo_009.png,2,train
R22-117 C1q_glomerulo_003.png,2,train
R24_44_2A1_IgG-FITC_glomerulo_001.png,2,train
R24_44_2A1_IgG-FITC_glomerulo_005.png,2,train
R24_44_2A1_IgG-FITC_glomerulo_002.png,2,train
R24_44_2A1_IgG-FITC_glomerulo_004.png,2,train
R24_44_2A1_IgG-FITC_glomerulo_003.png,2,train
R24_44_2A1_IgG-FITC_glomerulo_006.png,2,train
R22-132 IgG_glomerulo_003.png,2,train
R22-132 IgG_glomerulo_001.png,2,train
R22-132 IgG_glomerulo_007.png,2,train
R22-132 IgG_glomerulo_004.png,2,train
R22-132 IgG_glomerulo_005.png,2,train
R22-132 IgG_glomerulo_002.png,2,train
R22-132 IgG_glomerulo_006.png,2,train
R24_13_2A1_C3-FITC_glomerulo_001.png,2,train
R24_13_2A1_C3-FITC_glomerulo_002.png,2,train
R22-107 IgA_glomerulo_002.png,2,val
R22-107 IgA_glomerulo_001.png,2,val
R22-104 C3_glomerulo_005.png,2,val
R22-104 C3_glomerulo_001.png,2,val
R22-104 C3_glomerulo_004.png,2,val
R22-104 C3_glomerulo_003.png,2,val
R22-104 C3_glomerulo_006.png,2,val
R22-104 C3_glomerulo_007.png,2,val
R22-104 C3_glomerulo_008.png,2,val
R22-104 C3_glomerulo_009.png,2,val
R22-104 C3_glomerulo_002.png,2,val
R22-104 IgG_glomerulo_008.png,2,val
R22-104 IgG_glomerulo_002.png,2,val
R22-104 IgG_glomerulo_004.png,2,val
R22-104 IgG_glomerulo_005.png,2,val
R22-104 IgG_glomerulo_003.png,2,val
R22-104 IgG_glomerulo_010.png,2,val
R22-104 IgG_glomerulo_009.png,2,val
R22-104 IgG_glomerulo_006.png,2,val
R22-104 IgG_glomerulo_007.png,2,val
R22-104 IgG_glomerulo_001.png,2,val
R23_224_2A1_IgA-FITC_glomerulo_001.png,2,val
R23_224_2A1_IgA-FITC_glomerulo_002.png,2,val
R22-192 IgA_glomerulo_001.png,2,val
R22-177 KAPPA_glomerulo_003.png,2,val
R22-177 KAPPA_glomerulo_002.png,2,val
R22-177 KAPPA_glomerulo_001.png,2,val
R22-177 LAMBDA_glomerulo_002.png,2,val
R22-177 LAMBDA_glomerulo_001.png,2,val
R23_278_2A1_LAMBDA-FITC_glomerulo_001.png,2,val
R23_278_2A1_LAMBDA-FITC_glomerulo_004.png,2,val
R23_278_2A1_LAMBDA-FITC_glomerulo_003.png,2,val
R23_278_2A1_LAMBDA-FITC_glomerulo_002.png,2,val
R23_278_2A1_ KAPPA-FITC_glomerulo_004.png,2,val
R23_278_2A1_ KAPPA-FITC_glomerulo_002.png,2,val
R23_278_2A1_ KAPPA-FITC_glomerulo_001.png,2,val
R23_278_2A1_ KAPPA-FITC_glomerulo_003.png,2,val
R23_278_2A1_ KAPPA-FITC_glomerulo_005.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_004.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_005.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_008.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_003.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_002.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_007.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_006.png,2,val
R24_14_2A1_IgG-FITC_glomerulo_001.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_005.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_002.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_004.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_006.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_003.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_007.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_009.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_008.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_010.png,2,val
R24_14_2A1_C1q-FITC_glomerulo_001.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_008.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_007.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_003.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_005.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_004.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_006.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_002.png,2,val
R24_14_2A1_IgM-FITC_glomerulo_001.png,2,val
R24_14_2A1_IgA-FITC_glomerulo_006.png,2,val
R24_14_2A1_IgA-FITC_glomerulo_007.png,2,val
